point_id,lat,lon,population,demand_score
98200987-0122-4f4f-999f-21f3587d0075,27.129644805063762,-107.05483998535756,82,93.1
08cd158e-b218-4cf8-b210-18ca18bd4709,41.13913218072429,-79.52194322180506,167,150.9
7e967025-811d-41b1-9192-b9a197776d2c,34.757647372486566,-105.69395019347422,305,279.3
54c25834-2067-4896-83c5-57299900b5b6,29.013118167508416,-110.71044237122462,5,5.4
c7f17685-f923-4acc-b5ea-4e5926ce7d07,36.28986366853592,-115.02559280111136,697,616.9
242b4c02-bc8d-48fb-b964-041b2e155e1f,25.605223426878354,-79.2833542712646,332,296.0
404d3ea9-c467-4d6e-a447-791b4e82be6b,38.54928504785997,-117.34733077858841,278,256.3
c30ed945-4432-4e42-a661-d4e244c3c424,30.724835110877443,-98.22852814522915,286,306.5
112530c8-752e-44da-a0e3-a3b4c978c1ff,43.93897751592971,-95.09112315144553,99,114.4
6e8fa09e-6a4c-4c05-870e-8ee74b5cc113,31.759048973089342,-84.44399515154284,279,298.5
6679c38e-5df6-4c46-a625-714ec991b34e,35.38050372704503,-87.63627454235328,98,110.9
f9751ac7-d81d-4454-92cd-d0f039e7308d,24.290513497702516,-77.16748029623469,458,466.0
d05c667b-ca08-43b3-8ddf-5a67fd94906c,25.81117219486397,-122.35966539835195,39,32.3
f2aba2ae-30c9-4402-a322-36de671b1482,33.81233891016712,-107.50999723801556,69,58.0
9f07cab2-de70-432d-922a-d989631e0c24,35.99847086792809,-108.4720869922526,160,163.5
19e585fe-3e87-4249-9769-0d0ede0d3922,39.000513702982595,-116.38500257006561,77,71.7
5425222d-2070-4c94-9f34-3c6bebd4a170,31.29156446773258,-107.93848302246985,110,97.7
39ed721a-fee3-4ba6-84dc-68ee39e4e786,41.37454715316356,-106.7238464655687,136,134.2
69875d99-0485-4537-b183-b2d292d5667e,45.503059929730114,-94.20881674627879,388,413.8
548632f0-d39e-45ea-b788-af065af565ee,43.496274722333744,-85.8414357433509,148,141.2
3b5a9b12-9fbf-429b-8585-ef3909dafda3,24.990470633708927,-102.51506969690297,90,100.9
05d559ac-d4da-4645-a609-254a70d0b4f2,36.012673681445726,-82.5512563525105,57,62.4
7bbf1097-3ff6-4f11-8f83-77f7b05f46e2,26.623254460454373,-105.16624502380478,105,114.9
3a68ddf6-0ebc-4667-80c7-774baf534cce,30.051125396563187,-107.87326303842914,145,173.1
07535ab9-e116-41bc-a9ba-b63486af51d2,48.66656483167866,-93.06990470443557,274,251.6
b248b3be-45fc-4fe7-9db4-3af2fc7895a6,27.56238857253783,-123.60073474195835,26,27.5
bad4d29c-0e83-4c9b-88fa-0a3d948a59d6,36.4722038362839,-120.29244170559397,50,57.1
e0ef4685-caa1-4279-a74a-ac5b07262a39,39.45389335795298,-100.3397969283949,95,98.0
43dcee64-b3a0-4ae7-a615-5c321aa3eda0,41.561624263602596,-69.36815002788637,89,99.3
dea88ff0-6f68-4af1-a497-1d08858987a6,37.991217087172856,-82.430804989238,99,95.6
5b018451-7bf0-4ce1-a001-75bc6812866b,24.24427118547959,-119.80053239946709,316,327.4
a932a9b2-d5fb-4d53-a023-821dd1a4399f,32.1615327060998,-75.06723724592845,78,64.1
c43790f2-df3a-4aa1-8d53-a6f5589d4d72,36.94279108461779,-81.79425453411733,139,166.0
c0e65014-86b8-405d-8c3a-c4e3fe0fb9c3,26.196662478620834,-88.95415498354346,196,219.5
97b7d300-ccbe-49c7-a249-a4cbf446ea98,32.76567328022952,-76.60271532405854,53,60.8
5c4ef84c-796b-4795-b347-dc42caaafcb9,24.830077719784164,-101.15751898316553,254,273.7
81a5c900-cd98-4b99-9834-96ff9ccbdcbe,25.964462428875517,-111.93143799962269,158,138.2
883fa5b5-ac7b-44de-aef6-aaa9e05234a2,33.9230819050399,-94.7906200425832,118,95.9
7aafbf7a-73b8-4d31-99bf-259a24ceab53,27.31789385107651,-92.61833641998504,332,380.4
760ef0cb-92a7-4fea-9077-06ebc9e39a2a,38.18852120653895,-93.23874405141518,56,53.7
25542519-8176-41f9-9261-b705fa1e5d93,41.236624228431644,-91.6606463026738,429,388.5
c1c1f98f-9b36-47de-9d83-9916c2a22240,44.01466747772707,-69.02640982388834,165,169.1
e9fb770f-adab-4a7c-8a73-6e24261ccb2b,29.003756106120253,-71.76750823732235,188,182.1
97a0a457-47cd-4a49-a0ac-f21bdc4f919c,28.187064556476745,-73.33269484302258,416,441.2
dd39d58d-649c-4aad-8142-d48cec31c264,26.614196008360008,-77.716408156391,340,337.8
33923881-5aaa-410d-857b-602a31631cd5,39.91075623859092,-69.33774167134817,184,198.5
8f4adaa5-0ce0-4d32-a69a-d3913ce5ca8d,41.66189316217253,-119.18881614091521,280,319.6
d1843d8a-641a-46d7-9a55-a3341dec1d8f,24.78965362064105,-109.35772757470137,114,100.1
93e0b74f-a34b-4faf-87d2-a58477c4882b,47.405306156092244,-95.79169920637949,159,148.2
79584121-9e42-44b6-84f0-806eae89d948,25.29928209128681,-75.0544649057191,13,12.7
84ce1039-7bf3-4871-b4ea-2d5c2154f1e2,37.53240838252676,-95.19522302015878,19,22.5
e49cffcf-67cf-4118-97d2-6687e96e51b8,41.72651298627291,-80.86595037884626,354,334.9
19bac80b-897e-424c-9f6a-408403ed244e,45.77422809365214,-116.80136559031395,12,11.4
2222e5c1-f07d-4d6d-b3cd-acda180f3d53,41.85217330331069,-110.10758503438295,37,39.3
facd6741-39c2-4f9e-b716-1cc65d63fcda,44.04320207674479,-81.82521039277734,318,307.7
ca21b343-1d09-4660-80d8-7e65074ff2c5,32.486254813570156,-115.28069347562428,0,0.0
7b9a5011-a32e-45ec-a275-831a3faf0cc6,44.3706278436628,-104.26999985535932,66,76.4
10876099-dbf8-4c3e-bb2d-6673dc9563a1,26.00287115961688,-109.37289078899929,175,175.9
08b6108d-673f-4b82-8d15-7abb37c92369,46.37041640151319,-104.35816004087377,181,191.5
7d2ea20d-a9f6-47bd-b0d7-9415638929bd,37.689809403843405,-83.20888110439975,300,247.0
d87d3990-1aba-4f19-a2b5-257977d267e7,44.43244424906234,-103.29701631257474,141,152.0
a0a27e45-c857-44f1-9c6c-799d4e040262,35.3079571129575,-92.23946396613152,142,153.8
076de0ac-1ad4-48d9-a5ba-5b18b1957117,40.08944237991312,-119.10401925378983,258,243.5
f7e415da-a513-49a0-8afd-35e0671735d0,37.16006652340283,-77.50395609915697,138,122.5
dff6143d-a658-4dcd-98ec-5bb1cbd1c065,42.2897380438833,-103.17657108676063,188,219.2
a0ee1ab8-c62c-49e9-bdca-29dbd7723eed,26.04074955076474,-86.7364846170328,456,442.6
7d052419-4300-49bb-b233-09fe201f46cf,25.508802099764097,-82.20201350195188,103,109.3
44ce64b7-71b2-43a8-96dc-136fe26853dc,30.177580850253662,-112.63000559540967,97,78.9
5d0ead7e-38c8-4984-8808-2628c5e207ac,27.98861700282971,-72.80417588775235,1,1.0
71a3429c-40e9-4aee-8c42-0cb4224b8e5a,45.794589164805046,-88.64276915518977,190,214.1
c4ea5f6e-2f73-42e8-9dd4-1b9a7f0c24bc,29.480349683951108,-99.7052166366626,6,5.7
fcbb222d-6c0b-46de-b96d-ad4ccd752e49,48.39663139547828,-114.24222416888504,140,145.8
46af0348-437a-4213-9f23-c1f6d89496c8,32.42239479427767,-69.4042446638288,326,288.2
364158bd-62b4-4c29-b459-2d4199a4b4ce,28.55294789221748,-80.45097595623412,160,154.7
ccedfb44-f4e7-4d0f-8aa1-b2c463446099,43.74246267856198,-112.72655079873832,63,73.8
b2da47e9-6c1a-4ee8-bfad-510f9b4316fc,40.4676943875219,-105.07506429127075,309,317.2
30572ae9-547f-4ca6-9406-85fd7e12d556,36.45489291132847,-77.22921877280368,63,73.1
27368171-691c-4f32-8b71-b0c8c8e261b9,37.88408877344078,-83.955017870295,264,306.5
d1eae8d2-c38f-4e9f-8549-537531d89dac,41.980044456806596,-79.81872672977227,188,221.4
d031e18f-7f78-4dea-adf3-f4ea49bd21e3,29.711368533282467,-98.969134969437,37,42.9
1087e16d-cf2e-450e-ab3f-1e54f351bbde,48.90834790141855,-82.72790050411214,471,377.4
e4c5c991-d923-4228-b8e8-cce18ebabc25,48.36982905366958,-102.19687035102909,45,52.8
521bd084-5d41-453b-a02d-ed2c653fb401,40.25814215867342,-112.53548790064642,913,780.6
121225c4-3add-4a28-894b-c61e797270bc,28.988561273228626,-87.67205494435976,1,0.8
64036c5e-81ba-4081-8dce-85b9ac300aac,41.00570606078229,-67.41517838967114,61,50.2
2c3d82b5-e4b2-4120-9a9d-f7f602989135,25.804960224479395,-106.67454268767555,45,42.3
5115075a-756e-45e2-9b76-05e210587b5c,24.766312555145152,-97.80279405946015,3,3.1
e52fcf87-df3a-4806-b439-b84d2c73ee40,30.442072212780342,-85.23391910687863,264,253.7
5435ad5f-2a1b-471c-be90-3e98cd829071,35.56557391848291,-93.05112935477322,236,191.2
3ba5eff4-c85e-45ca-849f-f4aaae0f0b56,45.706812635209516,-75.23776005316608,314,311.0
93a56d92-d8b5-4c03-8179-2ae54f2c083a,42.1792267441577,-80.05718031829856,59,57.6
c0e3cd6a-988a-4717-852e-2c714b305244,42.56766302999952,-121.56046497212094,118,130.1
7f5b3286-bfc6-4de9-992f-81bbb4f01db7,34.63733336120188,-66.09314719849733,215,196.0
f43f613f-eeff-4813-b32f-f867638f47b3,32.648374813674074,-80.60825523055144,116,102.9
01722f35-e6e6-4d9b-b5c4-7f914f976a93,33.27596907461507,-74.02970433864732,239,215.7
850e9d98-c427-4fbf-95ab-ad685e176554,48.69123909340145,-86.57933498637456,201,185.2
37220c79-cd01-4a9c-b712-e002ce0781a2,25.002729785312063,-74.47917744524102,24,25.0
41423b6d-dd3d-4d53-a85d-36bd5570d691,45.675787403061214,-118.36940447920614,304,300.5
96dd4e86-2199-4bbe-9f93-0cbece7c6dae,38.46688521430983,-104.48346770200038,255,238.4
087f0b22-0ce9-4ffb-a90b-30297f0b6b60,34.965385479739766,-73.29116432733493,213,202.3
d07f3084-de64-46c1-9e57-c89c4b9b1c1c,42.13144151037841,-113.10234253525336,34,32.2
bd78535a-44cb-49fa-bdd6-accb04825e2e,36.16672353561757,-120.38371618377866,62,73.7
d9dccef1-1069-4341-9c2b-5b8b48a6be32,45.83558095204151,-78.50098254323208,100,89.3
4d6d8b31-8e12-4406-a7b8-4ae35264919d,46.51754660028146,-75.70631681704552,66,74.4
bff87d46-4dc3-4406-91ac-052d2c6413b8,34.54302317183638,-115.40351912679586,52,56.3
3f4ca3ae-431e-4dd8-a216-c3d6099bd6d1,30.920694930876287,-74.5935870158198,327,262.3
2b86d592-a569-424a-83b0-f255054cd370,38.80875821483406,-84.480700059767,203,243.0
eb734509-1e1b-4dc5-865d-e127637c9cd7,46.80908364041727,-94.31512169022155,167,184.1
9a49bd5e-8f2d-43cd-bbf4-bca115d3ea0d,29.266554725141663,-76.01523862589829,51,54.7
a64cca90-bf61-44da-a74f-55674a9c47c5,39.57416458908707,-100.26429429018103,500,481.1
2ea60d73-8079-4bb2-95e6-2c488ef94f95,39.78900550231302,-113.55435658281957,42,42.9
fe2e3677-1370-48d8-aeb6-b775346e21de,42.327825560382024,-108.1936920799738,317,285.7
a45cc755-41f0-4964-9685-630b2dba07d5,27.289192128181494,-95.19532292069442,680,553.7
d7c5a1b6-c64b-4d3d-b02d-145d6fdd1ccb,41.895624117052215,-93.65148323228263,260,294.9
96ad1b49-1bab-4683-865c-09b4e5a988a7,46.72581301664103,-77.47073123996722,988,1144.7
47c8abcd-4793-45f2-a78d-af196b58cb99,28.492077721756047,-78.31018930451228,211,182.5
95808557-08d9-4f8e-89a4-e13a753a5d76,29.93858312309694,-90.69937312493008,49,54.6
228e8bd1-5345-4f7f-ace6-23778e4b28f8,48.28487735104099,-78.93365648143688,46,50.4
1cc2266e-86c3-45e5-be42-975b735da530,28.524423817737244,-113.68536596067341,78,68.0
fea47d17-967d-491a-ac88-fa059d6ebcbc,45.35962733423948,-122.04619290149563,1,1.0
01768f50-f184-4311-ab4f-74418f2d15b0,36.30694641120087,-73.45560446455269,229,221.9
d6787bf0-33e0-46b9-8e10-1aa45b7c2571,30.180776860079426,-120.5422848679966,63,69.6
fe2ab69c-7e78-4075-875b-0b79d39a3884,45.768747531812785,-110.44538264510416,338,383.7
68cde483-06fa-450d-922c-8a80a99486f6,35.13263137506664,-83.97618197216131,89,74.6
25189086-f7aa-45ed-a92f-f286c3e28daf,36.87043384824226,-100.84257167998877,131,134.3
21716de7-df0e-492c-9da1-4bd193cf2225,32.98083423499414,-73.29747577498497,674,744.6
a7a9292f-91ac-4d0f-85cd-3c580b975dbd,38.823771285873185,-107.41919211492609,55,61.3
17874dcb-6339-447f-a02a-3b4ac9bf7967,28.08809681462557,-124.2995905465078,255,219.1
52613118-af23-4c8b-bcfe-6640c5aa7e58,33.77703841629402,-107.26131720691609,281,283.9
9823efb5-b06d-43ff-a84a-3a3606c5b0e2,48.23530805838219,-90.89357209809494,50,57.2
a9877979-6cad-4506-b288-47fd07b4800c,30.45333581752819,-102.81963585120569,139,128.9
3831327b-9274-447a-ab13-530b95779d8b,40.4184166135323,-93.44250741023345,86,83.4
ab31343f-4a68-44f1-aa3b-e571aca58830,32.12975160561737,-73.28071098873389,296,332.0
d4fca4c2-2480-430d-af76-65605d72dc9f,43.33682814216502,-71.16338180040826,195,163.0
b689f7ba-8e87-460b-be0c-0b93d975785e,27.271841517958745,-109.30753018540739,129,147.5
469c8207-adb7-4094-af77-ce396a8facc1,48.24552612696362,-97.73371207707586,302,279.2
0da4d5ac-e217-407c-bf99-6934891a5715,35.34473853459098,-92.60050310075438,54,43.2
210593fb-3123-47dc-8f6d-1db05b5f519e,29.9012615836616,-69.00236504359341,280,250.2
9fb163b3-3f77-4196-addd-4db19962d6d8,25.837418683250316,-66.08157816930131,401,335.2
5d00af2b-b5e1-47f9-a2bc-03dc4c75bee3,28.24394762718852,-111.11097231834992,422,353.2
fadf1f14-6392-47f8-9cbd-0883d485871e,36.99434871390044,-82.10818759059688,306,329.6
f4b3b519-d8f9-4991-a5da-002f46267505,32.42507941078216,-102.69616732824149,105,93.0
c0ca0ec4-20db-48c1-91bf-52d881a1b6c6,44.72208414706523,-124.52161638371342,801,940.3
277ac163-c6e5-4c68-a151-2bf476d603a9,34.77218809154515,-124.45410117628177,95,95.6
8a6c1639-fe0c-4861-919b-da3accf9a292,30.217856814690748,-97.82660555382691,204,200.7
1c1f0b7a-98af-4edf-8e5c-1f70bb2824e4,39.42862466510075,-96.18824013274426,35,34.1
b28d25a5-cfa6-4a9f-b8ec-b1a22091b8e8,41.669430422136145,-123.66838790216688,787,847.6
686b9b10-aed9-4c0c-a199-371b9d9bb8b0,28.176047697523746,-84.47128241031615,243,238.4
de6acec9-577f-4b6f-9a3a-c8c7bacc1021,28.190480407207943,-107.65380007289777,280,238.4
03eb8e5b-cacc-40bf-ab6f-a61011c1d21d,24.916785673338573,-91.966307009379,14,16.1
f41beb3a-5d2b-4b06-bdbb-a64deb43f997,42.41005037664101,-107.24577468324028,288,279.8
a92ec2ab-9ad7-4a9b-be46-c0494f5c4665,40.59511319054513,-115.13907542271087,298,247.2
d3fcfd31-418a-4989-bd1f-bba57dce7885,35.86577189374535,-100.97674942266636,223,225.6
55aaa771-6e30-4c2d-af97-d2daa07a350a,45.10426122422993,-111.29587147736045,69,73.1
399cd7c7-f89c-4fa7-8e33-2b037e4f97cb,44.14175382375133,-93.44674236176908,135,122.9
723dfadc-3a8b-4f64-ace7-6e11026c4d59,38.6338591099188,-113.26911671309769,23,25.8
13b05692-e979-4bf6-a417-fefaa20f70e3,45.70678201283147,-95.004047377967,128,136.7
d4175ab0-e0cd-4392-a058-3c5771d8ca87,29.146030250919207,-115.71466762273681,56,59.4
081fe53a-f46c-4c0b-bd0b-4932db4b5da1,26.7979904849432,-85.41249214033868,86,83.3
124aaadd-ecc2-4cce-a357-404c95b6766f,30.74374028792474,-80.51767661795597,35,41.5
e4a8d123-e3de-45a9-a494-6d0e7788d20d,25.427171402232872,-118.4867401792539,52,47.3
e6f9ecab-1a02-40d3-8c6b-4f34cc9cf745,37.2792382000258,-97.39965768979698,16,16.5
de00a219-cfc6-459b-b1ce-129067daeaca,47.41514230737404,-120.81856966136246,505,466.4
c7b3b3d0-1505-4a0f-a688-5a755e7a330e,24.983588516712743,-89.70723571302186,151,165.8
9b5257d6-28d5-44ab-b12d-5b2012f587ac,27.052747850250668,-109.40014642215093,101,82.7
03994229-99c8-4a26-837a-88d421925ded,35.30497570708588,-93.87015704651624,153,125.2
63c88489-3c48-4b7b-9ac6-660d336217fa,47.34687543819762,-94.46980044632681,198,222.6
816ff61c-36e3-492e-8ea7-fe74980d80b0,31.903902624418762,-70.46309357456578,510,496.6
73612fc1-d1b3-4494-b02e-16deecd45d5e,36.680870217209815,-92.60408986844536,39,36.5
007b2311-f9cc-47b9-9a97-128bc3baaa07,25.0393214762598,-90.60308969661938,70,73.0
c95c23bb-a6b4-471e-ad96-1f1bed75f389,27.70858002405222,-101.30246557990156,744,804.1
b273333f-c8b5-44e5-b02e-31a916da45b4,48.665753073971175,-69.0043034122138,93,81.9
296f20ae-851d-4163-8a7e-7344fb57de0c,48.127967410901135,-79.14603134306303,5,4.4
91c9a7e6-6ee6-4f5a-8691-b2a8217238d7,24.12349952336024,-108.16108787213236,32,37.9
5966d155-7f5c-4158-94f4-14dd5e5a3856,47.79529463558097,-75.19163443920232,5,5.2
ce63964b-43d1-464c-bd94-9b1b2f94f717,39.97799844538751,-99.48861474907969,920,879.6
24a5c589-f311-4d43-9866-da9b39679890,45.697957363000555,-76.10863853151795,65,72.8
441f5d95-a699-4f95-8e3b-dac33d128487,35.368496390846474,-76.44960397068337,514,519.2
5cd6e966-915e-4934-a173-5d17b11db50c,36.88990071448126,-113.8566589809916,1099,985.4
f00609f2-e756-4690-b5d9-a86757e74bf1,36.22116450642301,-83.63267324836896,183,161.5
70334687-e34f-4907-854d-249f03ca3252,40.67160643865261,-107.85206481091467,7,6.7
e5609ba6-8614-4dd3-85b4-f8d5ed91a96d,27.49128136890782,-107.44793247043258,17,19.4
e9870026-310c-4b87-9d50-a3a210edacbd,24.74933974681695,-107.51546346404574,131,108.0
0cedfc8f-d706-40b0-bf24-1fa353896fc4,31.698248539779772,-82.19147339396307,104,92.3
27f0606e-acca-48e2-a0e1-ac4cc3a8f0b8,41.61701906841617,-111.44026353424037,186,215.3
ebc1cca5-8061-4549-a540-902061ae3ff8,29.04633630307371,-124.94655572048067,116,98.4
6709176a-73cd-42af-9409-5e73aa9af7e0,40.835810833122935,-82.80102564452466,544,572.2
ab2ba7ad-9806-487a-924c-185bf7bb8dd1,48.24780115268176,-114.9001001137276,394,348.8
e42d8674-9e7a-4543-a65a-4010f0958169,26.34751789473546,-118.83553867683776,237,247.0
a0a924ce-5ff3-486a-8feb-9a4b9f39276d,40.81505295562816,-110.98654888495045,454,432.8
bbaa7a8f-7c4e-4581-94dd-33af0bb3096b,35.09375548261428,-102.58586918296047,32,26.9
de73afc5-5816-4a70-84e0-cdb88e6a8d42,45.703556359437634,-96.92152667908115,52,53.7
c4031347-7175-48ea-89eb-74c0fdcf773c,28.428744736184647,-122.37036759795478,23,24.7
8960e601-1d63-4aa3-871c-0184992d6a43,41.315648805654114,-67.73617337498573,30,32.2
6ab8ba18-dc22-485e-828a-37ad0563b886,44.95288224120276,-82.75227984824608,144,151.9
10b70d59-363e-4022-a432-61e82f928825,47.61535548685058,-105.93155014586416,77,77.0
d3943b52-e4b6-4ec3-ac36-0ec3d7ad6c5e,41.081200707241145,-106.19686182016156,110,110.9
5a7dcfd6-f4f9-4358-9e83-6f3aaeaf74af,36.42936910021068,-98.5359895872609,809,852.9
c10b3067-ccc5-4886-9c56-ba8ea8b9e104,39.44618100503035,-88.05155545698105,34,36.6
07b15cef-f123-43f6-9dbd-97e5cacd4029,45.72262461196796,-116.3639890712509,156,165.7
46dbb9ec-2d73-4aee-abd7-c52a389a7b99,38.26524366597074,-113.85314098786782,21,21.7
a7db7c43-6ff1-4e19-9181-00d519f79403,24.759676492420923,-74.2933596128205,77,66.4
d923b640-82db-4335-a260-d1c1b7a7c5ac,47.273717387674445,-109.88095949054471,150,132.6
97bcf539-75f5-4305-8ea0-e88a198f180a,41.23816877578903,-102.56849511946453,586,529.8
bf4aff8f-9f8c-4026-9367-801cb9d8ddf1,40.912834644431165,-73.5949607939431,99,115.6
789dcd18-72f6-4e81-9e57-9cfdaaa71d95,29.39187880994293,-85.87427806541046,13,14.3
9e907761-b043-42ca-9cd4-c127e8afee43,40.47213675581643,-104.83899911884039,98,100.1
5a84382f-ef1d-4e36-b479-f103e9e26fec,33.84661014135396,-84.66172680224737,32,28.8
7d72ce34-6a08-48a0-9115-f119126c4ef3,40.2808244260373,-123.8386902924966,52,43.9
07668bab-405f-4c34-a71b-fb32386fea16,26.664825757699766,-81.59708305932945,193,223.8
97fe09cc-3764-4bbd-9010-14a7e4728dc9,40.446132615075896,-96.26605360954187,14,16.2
885b9228-3787-484d-a010-c8b559540ea6,48.985343144266665,-77.02225331021678,125,105.5
73b182b2-d81d-45ca-8fac-41ef0cfc1778,25.2053009715139,-68.67637853161837,188,210.4
d47a348c-c372-4b85-aff6-99e845401a54,48.429354605532936,-70.37847557982047,110,107.7
d69337cb-2258-4117-be11-e2292d426568,34.17269901807177,-71.35336243613489,4,3.7
421f88f1-0bc5-4507-a0a9-3eee34aa87bc,45.76883625843148,-94.78197259990066,847,928.0
4ba038b7-fe5a-4fac-bfd9-dfb491571d9d,43.559637101456836,-103.75161526580266,91,95.2
a0866904-e8cf-4190-ad22-fc6fd6ef522a,38.1754065246667,-97.5629158408903,302,335.8
c745a6f4-6442-4e42-b8cb-6f7226705904,42.46123023128317,-84.29613580451172,79,65.5
bbb20a36-f22b-4260-a22f-33fd1a8787a3,45.962889032533695,-72.84413116459999,129,119.6
34243583-bb09-4433-a677-cacd888c43c1,34.10350804127582,-112.78780812299294,98,90.9
6b58acd7-0970-4f3c-bc66-859a394492fe,32.175829039080966,-70.82660365075952,84,78.3
2206e658-0da0-49ee-b8a6-8b82de751d9d,40.68983463908962,-76.90436631377653,4,4.0
034cb317-c4e0-4ed2-acf3-3f9fc961853c,44.19614854853147,-67.24749510448416,89,81.3
84065d72-1c9c-4a8f-a7b4-0eefdbe94757,43.057128369415395,-73.06514537638046,441,431.2
a00db410-a279-4577-8176-b019f756edda,43.94534122146587,-108.4836975481775,234,221.6
0192249e-33f9-49a4-9b93-1507be413140,34.88958287032332,-118.74860123070118,31,33.9
d65d9840-b639-4f53-9684-93733ad8c6d0,44.445855404375536,-118.37777675249627,179,186.4
aa9b09f6-b077-425d-bab5-43dbaeeb65d5,27.00522638426521,-107.81782420388171,446,473.4
69315afd-c7e8-40a3-bb6d-a5ed3b3d16e2,37.61222744902124,-88.76316028491217,241,213.1
7175f52b-2a98-4ed7-bae2-266de00de7a5,24.14396651245304,-77.54510076026682,32,29.8
cdfe06bb-a941-4a33-901f-0504c3f10c34,32.114645747506756,-71.94423188808767,405,327.4
7672d135-3245-4bc3-a6f8-2de32e67de37,33.16153837178494,-88.19855032221527,72,60.7
cf9641dd-f216-428b-94cc-3bfece57d159,33.90431729023138,-124.66775254786484,121,109.6
c63feac9-98ec-4eb0-9793-0c9e538afd2f,41.38668016724655,-114.00731018540652,149,123.1
f614d3b1-0d0f-45ef-b28a-5fa79970b964,33.71395253175864,-119.11615397265129,380,395.6
7c28e0af-365a-4a68-ae44-e4e0d64c9807,35.21734056556326,-103.56385594142841,536,642.8
83ca0ce9-691a-4a15-bdd5-5b8023fa7d31,29.938603271858184,-95.420291375609,531,446.2
2a11fd52-0a75-4be3-8f09-d3c7c202000b,33.3312947907335,-122.4395664638649,2,2.3
fd89220c-36ee-4219-891d-8fd73edce3bd,29.681740681578788,-104.43979942805633,510,432.2
6831c299-b46f-4a6b-83e9-8c6ffb50551a,25.829898094211092,-114.42839919710596,33,35.2
124349a3-1725-42c9-b3b7-c79ee59267c7,39.086214834534445,-86.82286019072643,62,65.6
344167d0-41e8-4654-b76b-c093df338e26,40.70531996387541,-97.60793020986394,322,373.9
cbde7f5d-19c4-4dba-9234-a7151eabebd7,39.48725865024036,-95.77625883089938,131,110.8
34cbbc67-bf37-474b-a5f1-1ad913443ee6,35.58735109501431,-99.7661845060258,186,172.3
90152b61-9740-4fc9-beb8-cb96bac33faa,33.494644504480746,-68.59483708129255,131,109.6
09fdb2ce-3056-4fcc-8b85-245c590d216f,45.583341239295635,-112.33062761782777,545,524.8
71bde42d-6bc3-4553-b7ca-217687bdeb55,36.97704462840545,-94.51680866921141,55,64.1
cfcbbadc-d1a0-44bd-91d1-a4f4b4149c10,35.979546940743276,-81.57497526644518,64,71.2
16dc8fcb-1a74-44a5-bf98-ac798f50b175,24.641051645160893,-92.14617962506081,507,552.2
7a522fa6-33c3-4ce0-b1bc-3f278a5443ff,32.53119569065391,-70.18776774270873,16,16.2
527c21d0-f9b4-4586-bd77-cad3ac3812f9,33.504890469646426,-102.69986701716424,188,216.8
be849225-5d49-4003-af7a-0d460bc2a196,33.97056952242251,-97.6431274593825,229,224.4
e2ed65b6-0c77-4115-b9e9-4e99740fb425,38.504309230683305,-119.77718340233102,141,121.2
4621969c-6839-49e8-8de8-83cf0d1733ee,37.340063668171965,-89.06905244793622,237,269.0
c6e56bf0-afe1-454f-add1-e084d2d8d06e,39.197627319836116,-107.99549386156174,38,34.7
e9e426a7-ab25-42ec-b304-0e7a7b52b5cf,43.1220815385532,-115.54176666858143,2063,1694.7
d02308ee-9ed7-4a0e-8011-55dac979f6ac,44.324643467902334,-92.87265371863403,30,25.5
3c5718d8-811f-4259-8911-ba732da3dcee,41.95307690566236,-93.59369446058528,102,106.4
d5a763c3-9bae-4d1f-a05a-a7d7ecc92c9a,47.88809239887337,-120.5235731677812,16,16.7
6ef6120c-05ec-42c7-b2c9-4fd49d36a20b,24.45581456690904,-83.80528824382611,158,142.8
49af4c55-8790-4137-9991-c318ff41fc95,28.894449642088652,-88.19744075159969,222,242.2
c0019e2e-1a15-4d38-bddf-dfd76e645155,24.189071874453553,-113.84798031795667,567,629.1
02f2f781-aa3f-47d7-9e95-ef28c71a7bf9,40.186867853865074,-97.30334313291141,269,314.2
a629abd9-663f-492b-ac25-ff5194476c5a,46.450763723749674,-82.50094792776497,156,161.3
ba2179c3-e872-4cee-9676-669ab7f5dce5,30.087057414407482,-93.76329130806468,539,599.2
287e636e-8d49-4416-994d-902acb36e228,47.175863619907666,-101.66614450516936,130,143.2
59c3606a-0a17-4eab-9e50-28543d151591,25.50668475723902,-105.98203097322433,165,149.0
b55405f3-0125-46d4-9e7c-cb1b8ca87eaa,47.36090067013786,-88.98676186800084,181,167.3
1dca6801-88f8-4dc5-8f4d-0b0a3527598a,32.79056718099086,-69.59258679969581,106,105.1
6216a69c-99d1-4abf-aede-bfd9d211d626,26.53552071123041,-85.36705441182848,365,294.8
f1f2d312-d38f-4855-b114-0555d27acc18,36.14679397965814,-120.58999168545739,41,37.7
12f4a766-d634-410c-a596-768fbba13f39,30.4194141930127,-97.8195865645541,162,160.3
fc6b5840-5389-4d6d-82aa-495561074527,31.12182254904807,-72.44137624087298,256,215.9
672aae19-5dbf-4bdb-9319-b561857c9491,31.682249123157163,-119.42671687773587,469,398.9
9897dc0d-3732-436c-930e-0584cb26279e,44.075647445816585,-66.65633298388494,431,424.7
c3ca6350-2fa8-4ab5-8ddc-2b7478386ff8,37.47903191688136,-69.00490577492013,142,155.1
a04abeeb-56e0-45b7-8b4e-485f3ac7f677,31.782692478900092,-120.38180563693733,206,233.5
a6bd572a-d0a0-4bf6-acf3-38c65db986e3,39.25834458277296,-69.92861409347626,100,101.9
